Date,Open,High,Low,Close,Volume,Target_High
2010-07-08,93.213,93.454,92.266,93.353,242023420,94.062
2010-07-09,93.325,94.062,93.146,94.052,166443839,94.298
2010-07-12,93.734,94.298,93.344,94.109,150699021,95.905
2010-07-13,95.095,95.905,94.89,95.53,244530223,95.895
2010-07-14,95.217,95.895,94.831,95.52,211701538,95.877
2010-07-15,95.482,95.877,94.23,95.54,266698280,95.141
2010-07-16,95.035,95.141,92.731,92.917,324500744,93.763
2010-07-19,93.259,93.763,92.534,93.464,214321318,94.585
2010-07-20,92.232,94.585,92.186,94.507,296341858,95.016
2010-07-21,94.996,95.016,92.889,93.267,303647769,95.771
2010-07-22,94.383,95.771,94.374,95.351,315418621,96.34
2010-07-23,95.16,96.34,94.89,96.196,254855377,97.273
2010-07-26,96.37,97.273,96.089,97.165,209061117,97.832
2010-07-27,97.715,97.832,96.809,97.155,235151563,97.263
2010-07-28,96.963,97.263,96.234,96.566,187170505,97.41
2010-07-29,97.135,97.41,95.304,96.089,252706812,96.596
2010-07-30,95.104,96.596,94.938,96.07,252616702,98.4
2010-08-02,97.558,98.4,97.145,98.231,216105394,98.241
2010-08-03,97.989,98.241,97.428,97.764,168346342,98.54
2010-08-04,98.038,98.54,97.705,98.42,181563585,98.38
2010-08-05,97.793,98.38,97.635,98.32,161248342,98.077
2010-08-06,97.33,98.077,96.641,97.921,275181630,98.61
2010-08-09,98.38,98.61,97.851,98.438,138665516,98.43
2010-08-10,97.588,98.43,97.012,97.911,278841025,96.445
2010-08-11,96.408,96.445,95.065,95.207,313842439,94.976
2010-08-12,93.78,94.976,93.734,94.642,274968427,94.92
2010-08-13,94.347,94.92,94.24,94.356,182168351,94.622
2010-08-16,93.704,94.622,93.373,94.318,169767471,96.176
2010-08-17,95.123,96.176,94.851,95.467,197747220,96.166
2010-08-18,95.418,96.166,94.871,95.636,209974331,95.38
2010-08-19,95.141,95.38,93.583,93.979,305163717,94.032
2010-08-20,93.696,94.032,93.001,93.666,240728718,94.593
2010-08-23,94.118,94.593,93.267,93.315,179972924,92.685
2010-08-24,92.3,92.685,91.444,91.933,322089596,92.64
2010-08-25,91.426,92.64,90.854,92.291,312512924,92.853
2010-08-26,92.731,92.853,91.368,91.673,257581262,93.185
2010-08-27,92.249,93.185,90.872,93.095,264571911,93.131
2010-08-30,92.853,93.131,91.736,91.744,191725810,92.323
2010-08-31,91.404,92.323,91.028,91.747,314298807,94.622
2010-09-01,92.981,94.622,92.917,94.487,307348164,95.38
2010-09-02,94.72,95.38,94.516,95.361,179061546,96.711
2010-09-03,96.311,96.711,95.78,96.622,195771112,96.281
2010-09-07,96.157,96.281,95.428,95.51,162940968,96.586
2010-09-08,95.694,96.586,95.655,96.196,172430372,97.282
2010-09-09,97.253,97.282,96.38,96.641,168732715,97.215
2010-09-10,96.817,97.215,96.606,97.107,119881909,98.41
2010-09-13,98.087,98.41,97.685,98.203,204541770,98.698
2010-09-14,98.009,98.698,97.635,98.143,240799342,98.639
2010-09-15,97.851,98.639,97.558,98.517,193486901,98.55
2010-09-16,98.212,98.55,97.881,98.497,229476098,98.58
2010-09-17,98.487,98.58,97.725,97.999,176046676,99.71
2010-09-20,98.35,99.71,98.028,99.498,246485412,100.05
2010-09-21,99.57,100.05,98.886,99.289,308214131,99.7
2010-09-22,99.12,99.7,98.54,98.798,219577073,99.011
2010-09-23,97.999,99.011,97.725,98.009,232128630,100.11
2010-09-24,99.08,100.11,99.006,100.03,174294199,100.18
2010-09-27,100.07,100.18,99.448,99.55,147806198,100.23
2010-09-28,99.68,100.23,98.61,99.9,240117929,100.12
2010-09-29,99.64,100.12,99.319,99.72,206181729,100.88
2010-09-30,100.24,100.88,98.956,99.429,329477786,100.28
2010-10-01,100.15,100.28,99.24,99.84,178627482,100.06
2010-10-04,99.63,100.06,98.61,99.08,190622959,101.32
2010-10-05,100.01,101.32,99.9,101.09,263558611,101.33
2010-10-06,101.07,101.33,100.67,101.08,170586731,101.51
2010-10-07,101.48,101.51,100.35,100.97,189202174,101.81
2010-10-08,101.1,101.81,100.71,101.52,159156760,101.9
2010-10-11,101.68,101.9,101.27,101.61,118216947,102.23
2010-10-12,101.28,102.23,100.75,101.94,208876646,103.27
2010-10-13,102.51,103.27,102.25,102.73,222903770,102.81
2010-10-14,102.63,102.81,101.68,102.33,249724533,103.09
2010-10-15,103.04,103.09,101.71,102.54,239255398,103.38
2010-10-18,102.57,103.38,102.19,103.26,162370524,102.66
2010-10-19,102.1,102.66,101.07,101.69,321992887,103.18
2010-10-20,101.87,103.18,101.82,102.68,229557086,103.74
2010-10-21,103.14,103.74,102.12,102.92,254249309,103.25
2010-10-22,103.05,103.25,102.8,103.09,107583244,104.33
2010-10-25,103.79,104.33,103.32,103.41,173433110,103.54
2010-10-26,102.89,103.54,102.68,103.43,182439278,103.23
2010-10-27,102.7,103.23,102.16,103.12,218057599,103.76
2010-10-28,103.72,103.76,102.65,103.14,193471676,103.43
2010-10-29,103.04,103.43,102.87,103.22,143958334,104.32
2010-11-01,103.72,104.32,102.66,103.25,199819090,104.32
2010-11-02,104.04,104.32,103.75,104.09,181763577,104.55
2010-11-03,104.26,104.55,103.19,104.5,260229758,106.54
2010-11-04,105.66,106.54,104.52,106.49,246841407,107.09
2010-11-05,106.56,107.09,106.42,106.93,174607916,106.89
2010-11-08,106.56,106.89,106.22,106.7,178869387,107.11
2010-11-09,107.0,107.11,105.52,105.94,214115899,106.4
2010-11-10,105.91,106.4,105.11,106.35,253892544,106.13
2010-11-11,105.46,106.13,105.13,105.97,181212084,105.73
2010-11-12,105.26,105.73,104.23,104.7,240387554,105.46
2010-11-15,105.05,105.46,104.53,104.55,187959313,104.1
2010-11-16,103.92,104.1,102.44,102.94,344572336,103.42
2010-11-17,102.99,103.42,102.67,103.0,197643193,104.88
2010-11-18,103.99,104.88,103.98,104.51,226882073,104.83
2010-11-19,104.45,104.83,103.88,104.79,138446591,104.74
2010-11-22,104.26,104.74,103.47,104.69,208349877,103.67
2010-11-23,103.47,103.67,102.79,103.19,255001150,104.73
2010-11-24,103.84,104.73,103.82,104.7,160800541,104.38
2010-11-26,103.8,104.38,103.5,103.5,60229430,104.09
2010-11-29,103.23,104.09,102.57,103.8,256592528,103.81
2010-11-30,102.78,103.81,102.62,103.22,268427069,105.62
2010-12-01,104.7,105.62,104.69,105.42,253656856,106.85
2010-12-02,105.6,106.85,105.53,106.77,219450963,107.18
2010-12-03,106.39,107.18,106.36,107.07,131421990,107.19
2010-12-06,106.83,107.19,106.71,106.95,118091281,108.02
2010-12-07,107.96,108.02,106.95,107.01,236997892,107.5
2010-12-08,107.13,107.5,106.63,107.41,158359308,108.03
2010-12-09,107.99,108.03,107.29,107.82,141804761,108.54
2010-12-10,108.14,108.54,107.79,108.43,112727991,109.08
2010-12-13,108.94,109.08,108.46,108.5,153536092,109.1
2010-12-14,108.68,109.1,108.26,108.6,168895661,108.83
2010-12-15,108.41,108.83,107.92,108.11,183160672,108.82
2010-12-16,108.17,108.82,107.81,108.74,212329096,108.41
2010-12-17,108.09,108.41,107.88,108.27,102273596,108.82
2010-12-20,108.57,108.82,108.0,108.54,136661367,109.32
2010-12-21,108.89,109.32,108.79,109.24,108995555,109.62
2010-12-22,109.33,109.62,109.26,109.59,90507125,109.59
2010-12-23,109.48,109.59,109.16,109.44,80432734,109.58
2010-12-27,109.01,109.58,108.93,109.49,66691733,109.71
2010-12-28,109.66,109.71,109.35,109.62,63456963,109.93
2010-12-29,109.74,109.93,109.66,109.68,66581900,109.87
2010-12-30,109.61,109.87,109.37,109.54,87931237,109.65
2010-12-31,109.33,109.65,109.19,109.57,69675411,111.17
2011-01-03,110.38,111.17,109.53,110.68,159126374,110.97
2011-01-04,110.93,110.97,109.92,110.61,157692773,111.27
2011-01-05,110.27,111.27,110.16,111.2,153715863,111.37
2011-01-06,111.24,111.37,110.64,110.98,140598629,111.31
2011-01-07,111.14,111.31,109.88,110.76,133940127,110.78
2011-01-10,110.27,110.78,109.93,110.61,140435499,111.28
2011-01-11,111.03,111.28,110.58,111.02,126559117,112.14
2011-01-12,111.68,112.14,111.05,112.01,123857890,112.11
2011-01-13,112.05,112.11,111.56,111.82,148290523,112.67
2011-01-14,111.66,112.67,111.6,112.65,104027521,112.93
2011-01-18,112.54,112.93,112.4,112.83,131252265,112.84
2011-01-19,112.74,112.84,111.44,111.72,174273393,111.85
2011-01-20,111.49,111.85,110.75,111.58,201600374,112.53
2011-01-21,112.28,112.53,111.7,111.82,123373206,112.6
2011-01-24,111.75,112.6,111.73,112.46,130471139,112.63
2011-01-25,112.18,112.63,111.6,112.53,192289033,113.3
2011-01-26,112.81,113.3,112.58,112.96,162142784,113.44
2011-01-27,112.98,113.44,112.79,113.25,141490067,113.55
2011-01-28,113.39,113.55,111.1,111.26,227164799,112.2
2011-01-31,111.57,112.2,111.29,112.1,171286588,114.09
2011-02-01,112.78,114.09,112.72,113.89,191865032,113.97
2011-02-02,113.6,113.97,113.53,113.67,135790949,114.1
2011-02-03,113.48,114.1,112.87,113.92,167357560,114.31
2011-02-04,113.96,114.31,113.46,114.26,104598763,115.34
2011-02-07,114.5,115.34,114.49,114.97,129014843,115.55
2011-02-08,115.08,115.55,114.76,115.49,113660756,115.54
2011-02-09,115.19,115.54,114.65,115.25,168140677,115.4
2011-02-10,114.64,115.4,114.38,115.28,186692856,116.1
2011-02-11,114.82,116.1,114.8,115.96,112090092,116.32
2011-02-14,115.89,116.32,115.75,116.24,116642111,116.05
2011-02-15,115.88,116.05,115.28,115.87,137202595,116.75
2011-02-16,116.27,116.75,116.02,116.6,149399240,117.34
2011-02-18,117.07,117.34,116.79,117.21,100053134,117.23
2011-02-22,115.97,117.23,114.53,114.85,267432710,115.06
2011-02-23,114.79,115.06,113.44,114.14,261214246,114.5
2011-02-24,114.01,114.5,112.98,114.05,298905924,115.35
2011-02-25,114.56,115.35,114.46,115.28,162616891,116.14
2011-02-28,115.72,116.14,115.32,116.0,155674566,116.45
2011-03-01,116.35,116.45,114.02,114.06,296652188,114.83
2011-03-02,113.9,114.83,113.55,114.31,229781468,116.39
2011-03-03,115.34,116.39,115.33,116.27,202536649,116.4
2011-03-04,116.19,116.4,114.64,115.4,318323566,116.0
2011-03-07,115.74,116.0,113.88,114.49,248854486,115.86
2011-03-08,114.68,115.86,114.19,115.5,200520913,115.68
2011-03-09,115.29,115.68,114.64,115.33,176585373,114.29
2011-03-10,114.11,114.29,113.09,113.21,346156279,114.38
2011-03-11,112.83,114.38,112.81,113.97,259093920,113.66
2011-03-14,113.25,113.66,112.43,113.3,270451746,112.67
2011-03-15,110.28,112.67,110.2,111.99,413004730,112.0
2011-03-16,111.63,112.0,109.15,109.91,537855845,111.84
2011-03-17,111.52,111.84,110.72,111.38,292162905,112.76
2011-03-18,112.73,112.76,111.56,111.77,263626846,113.75
2011-03-21,113.21,113.75,113.04,113.51,176089139,113.65
2011-03-22,113.49,113.65,113.01,113.12,148290427,113.74
2011-03-23,112.81,113.74,112.27,113.45,169898297,114.69
2011-03-24,114.09,114.69,113.46,114.53,182001630,115.38
2011-03-25,114.81,115.38,114.52,114.88,178037556,115.42
2011-03-28,115.14,115.42,114.56,114.59,125468184,115.4
2011-03-29,114.5,115.4,114.12,115.37,148241152,116.5
2011-03-30,115.97,116.5,115.8,116.16,155211599,116.32
2011-03-31,116.02,116.32,115.88,116.0,151598500,117.06
2011-04-01,116.72,117.06,116.22,116.49,176021878,116.97
2011-04-04,116.78,116.97,116.26,116.59,115108180,117.12
2011-04-05,116.35,117.12,116.3,116.57,138351677,117.25
2011-04-06,117.15,117.25,116.46,116.96,137614788,117.23
2011-04-07,116.74,117.23,116.06,116.65,195381393,117.24
2011-04-08,117.17,117.24,115.75,116.25,169100647,116.76
2011-04-11,116.35,116.76,115.62,115.89,138798671,115.47
2011-04-12,115.27,115.47,114.6,115.03,184482151,115.66
2011-04-13,115.56,115.66,114.58,115.02,185250938,115.28
2011-04-14,114.35,115.28,113.96,115.11,184259541,115.81
2011-04-15,115.3,115.81,114.97,115.53,194418429,115.52
2011-04-18,114.26,115.52,113.32,114.24,240959086,114.93
2011-04-19,114.39,114.93,114.12,114.89,142029752,116.71
2011-04-20,116.26,116.71,116.18,116.44,178738402,117.13
2011-04-21,117.08,117.13,116.44,117.07,155665523,117.14
2011-04-25,116.99,117.14,116.53,116.94,75070637,118.16
2011-04-26,117.29,118.16,117.17,117.93,162711078,118.89
2011-04-27,118.15,118.89,117.66,118.71,163664312,119.26
2011-04-28,118.49,119.26,118.47,119.1,142685292,119.48
2011-04-29,119.14,119.48,118.99,119.36,131518556,120.02
2011-05-02,119.93,120.02,118.97,119.19,144266290,119.16
2011-05-03,118.98,119.16,118.14,118.76,158098424,118.76
2011-05-04,118.71,118.76,117.43,117.96,208894738,118.07
2011-05-05,117.32,118.07,116.37,116.91,259376635,118.68
2011-05-06,118.0,118.68,116.55,117.4,254799514,118.21
2011-05-09,117.39,118.21,117.23,117.86,130353558,119.1
2011-05-10,118.26,119.1,118.12,118.89,131299037,118.73
2011-05-11,118.71,118.73,117.11,117.61,221372327,118.42
2011-05-12,117.32,118.42,116.71,118.18,196160898,118.4
2011-05-13,118.24,118.4,116.86,117.28,179998505,117.76
2011-05-16,116.86,117.76,116.33,116.53,161982345,116.68
2011-05-17,116.09,116.68,115.6,116.51,220506984,117.66
2011-05-18,116.57,117.66,116.31,117.55,154512283,118.13
2011-05-19,117.94,118.13,117.2,117.82,135701059,117.82
2011-05-20,117.54,117.82,116.69,116.91,208715695,116.95
2011-05-23,115.47,116.95,115.14,115.54,192778560,116.12
2011-05-24,115.87,116.12,115.25,115.44,168271993,116.3
2011-05-25,114.98,116.3,114.95,115.82,172635638,116.57
2011-05-26,115.52,116.57,115.3,116.35,188503738,117.15
2011-05-27,116.69,117.15,116.32,116.81,138193549,118.04
2011-05-31,117.91,118.04,117.12,118.02,188117691,118.04
2011-06-01,117.67,118.04,115.28,115.38,266196889,115.69
2011-06-02,115.45,115.69,114.58,115.27,229058702,114.98
2011-06-03,113.87,114.98,113.82,114.1,268181594,114.05
2011-06-06,113.82,114.05,112.76,112.91,205625164,113.81
2011-06-07,113.48,113.81,112.74,112.83,184774773,113.03
2011-06-08,112.66,113.03,112.15,112.36,226908896,113.67
2011-06-09,112.67,113.67,112.39,113.22,183898259,112.8
2011-06-10,112.74,112.8,111.34,111.64,272701024,112.21
2011-06-13,111.89,112.21,111.17,111.72,237247353,113.53
2011-06-14,112.75,113.53,112.71,113.15,183475509,113.13
2011-06-15,112.23,113.13,110.85,111.15,343814755,111.96
2011-06-16,111.18,111.96,110.52,111.38,351976263,112.49
2011-06-17,112.48,112.49,111.33,111.7,267111321,112.52
2011-06-20,111.33,112.52,111.3,112.28,181249724,114.03
2011-06-21,112.86,114.03,112.32,113.83,219442140,114.14
2011-06-22,113.47,114.14,113.06,113.14,201038180,113.11
2011-06-23,111.79,113.11,110.96,112.81,380142950,112.87
2011-06-24,112.78,112.87,111.33,111.51,257155620,112.92
2011-06-27,111.57,112.92,111.35,112.49,189775177,113.97
2011-06-28,112.93,113.97,112.78,113.95,188166966,115.13
2011-06-29,114.47,115.13,113.97,114.94,277713162,116.22
2011-06-30,115.3,116.22,114.94,116.02,254082562,117.9
2011-07-01,116.14,117.9,115.86,117.73,230160258,117.89
2011-07-05,117.61,117.89,117.29,117.64,188884229,117.94
2011-07-06,117.38,117.94,117.06,117.78,162969119,119.32
2011-07-07,118.85,119.32,118.6,119.03,193808444,119.03
2011-07-08,117.66,119.03,117.29,118.17,220806137,117.13
2011-07-11,116.73,117.13,115.75,116.02,222652501,116.76
2011-07-12,115.78,116.76,115.5,115.54,243900675,117.16
2011-07-13,116.14,117.16,115.65,115.92,231742491,116.76
2011-07-14,116.21,116.76,114.91,115.13,256694553,115.95
2011-07-15,115.75,115.95,114.98,115.78,250303688,115.43
2011-07-18,115.26,115.43,113.97,114.84,223795036,116.85
2011-07-19,115.48,116.85,115.45,116.71,189302919,117.1
2011-07-20,117.02,117.1,116.42,116.64,155386217,118.54
2011-07-21,117.3,118.54,116.65,118.24,283060515,118.45
2011-07-22,118.27,118.45,117.6,118.33,143193798,118.24
2011-07-25,117.21,118.24,117.11,117.66,155329874,117.77
2011-07-26,117.59,117.77,116.99,117.23,149259176,116.62
2011-07-27,116.58,116.62,114.68,114.83,282906975,115.85
2011-07-28,114.83,115.85,114.31,114.49,235262259,114.8
2011-07-29,113.36,114.8,112.52,113.71,349139583,115.16
2011-08-01,115.05,115.16,112.13,113.24,370205847,112.98
2011-08-02,112.37,112.98,110.33,110.33,394064247,111.07
2011-08-03,110.48,111.07,108.61,110.94,421617451,109.59
2011-08-04,109.42,109.59,105.57,105.75,591942209,107.34
2011-08-05,107.07,107.34,102.75,105.59,745278663,105.62
2011-08-08,102.8,105.62,98.507,98.698,798118517,103.44
2011-08-09,100.3,103.44,96.934,103.29,816135831,102.24
2011-08-10,101.33,102.24,98.438,98.728,753116938,104.55
2011-08-11,99.58,104.55,98.758,103.16,554776803,104.81
2011-08-12,104.11,104.81,103.11,103.85,356787444,106.17
2011-08-15,104.78,106.17,104.62,106.06,158695780,106.12
2011-08-16,105.05,106.12,104.03,105.15,334404649,106.55
2011-08-17,105.75,106.55,104.39,105.23,270848944,105.26
2011-08-18,102.43,105.26,99.7,100.68,582818768,101.89
2011-08-19,99.309,101.89,98.916,99.021,487063520,101.31
2011-08-22,101.26,101.31,98.828,99.1,312583320,102.5
2011-08-23,99.488,102.5,98.986,102.39,376388155,103.97
2011-08-24,102.17,103.97,101.93,103.82,280416107,104.98
2011-08-25,104.41,104.98,101.88,102.24,354856332,104.2
2011-08-26,101.72,104.2,100.11,103.72,357642301,106.77
2011-08-29,105.12,106.77,103.8,106.7,217047506,107.66
2011-08-30,106.23,107.66,104.86,106.99,274253870,108.59
2011-08-31,107.68,108.59,106.65,107.48,343184817,108.49
2011-09-01,107.54,108.49,106.2,106.31,289449561,104.68
2011-09-02,104.13,104.68,103.24,103.61,135205859,103.02
2011-09-06,100.58,103.02,100.57,102.88,324181391,105.82
2011-09-07,104.43,105.82,104.07,105.77,238544737,106.32
2011-09-08,105.13,106.32,104.44,104.65,284276247,104.67
2011-09-09,103.47,104.67,101.36,101.92,432301150,102.66
2011-09-12,100.65,102.66,100.28,102.58,347517514,103.91
2011-09-13,102.93,103.91,102.18,103.53,309793254,106.22
2011-09-14,104.05,106.22,102.62,104.97,363105062,106.8
2011-09-15,106.08,106.8,104.98,106.77,371431844,107.8
2011-09-16,107.2,107.8,106.32,107.42,321580396,107.41
2011-09-19,105.65,107.41,104.93,106.31,148657397,107.82
2011-09-20,106.78,107.82,106.07,106.21,247625680,106.57
2011-09-21,106.25,106.57,102.92,103.07,357630105,100.95
2011-09-22,100.1,100.95,98.38,99.75,581224900,100.9
2011-09-23,99.07,100.9,98.996,100.35,347579547,102.89
2011-09-26,101.28,102.89,99.85,102.74,294694600,105.68
2011-09-27,104.75,105.68,103.26,103.88,352497051,104.71
2011-09-28,104.1,104.71,101.6,101.77,324206888,103.97
2011-09-29,103.46,103.97,100.69,102.57,337168507,102.04
2011-09-30,101.15,102.04,99.93,100.01,326416662,100.7
2011-10-03,99.419,100.7,97.038,97.135,412756963,99.498
2011-10-04,95.752,99.498,94.947,99.279,519124047,101.38
2011-10-05,99.53,101.38,98.63,101.12,321278605,103.1
2011-10-06,101.07,103.1,100.32,102.96,291598858,103.62
2011-10-07,103.56,103.62,101.69,102.26,352616876,105.74
2011-10-10,104.01,105.74,104.0,105.69,260615385,106.09
2011-10-11,105.06,106.09,104.96,105.8,236440082,107.93
2011-10-12,106.57,107.93,106.33,106.71,318404179,106.83
2011-10-13,106.09,106.83,105.29,106.49,240245261,108.34
2011-10-14,107.76,108.34,107.14,108.31,239098385,108.29
2011-10-17,107.82,108.29,106.0,106.25,228672729,109.16
2011-10-18,106.19,109.16,105.36,108.32,360670574,108.79
2011-10-19,108.15,108.79,106.68,107.07,256342588,107.91
2011-10-20,107.33,107.91,105.9,107.54,296410662,109.68
2011-10-21,108.79,109.68,108.45,109.58,315591334,111.2
2011-10-24,109.72,111.2,109.63,110.91,229629875,110.42
2011-10-25,110.38,110.42,108.5,108.76,303797784,110.27
2011-10-26,109.89,110.27,108.0,109.84,326959993,114.38
2011-10-27,112.8,114.38,109.86,113.68,441156880,113.87
2011-10-28,113.13,113.87,112.94,113.66,236647564,112.47
2011-10-31,112.23,112.47,110.77,110.92,111043928,109.16
2011-11-01,107.86,109.16,107.42,107.83,223838537,109.94
2011-11-02,109.46,109.94,108.51,109.6,136321371,111.79
2011-11-03,110.75,111.79,109.25,111.58,150405604,111.11
2011-11-04,110.67,111.11,109.62,110.9,128114689,111.69
2011-11-07,110.83,111.69,109.76,111.59,222315252,113.15
2011-11-08,112.18,113.15,111.12,113.02,253852999,111.2
2011-11-09,110.38,111.2,108.58,108.85,382072196,110.41
2011-11-10,110.29,110.41,108.73,109.86,262040321,112.24
2011-11-11,111.21,112.24,111.19,111.94,214859577,112.65
2011-11-14,111.54,112.65,110.4,110.88,180030244,112.02
2011-11-15,110.62,112.02,110.23,111.44,208718670,111.65
2011-11-16,110.32,111.65,109.53,109.65,266340053,109.72
2011-11-17,109.49,109.72,107.14,107.91,374409081,108.47
2011-11-18,108.25,108.47,107.37,107.81,243653116,106.35
2011-11-21,106.22,106.35,104.86,105.76,259433827,106.15
2011-11-22,105.54,106.15,104.74,105.36,244629117,105.36
2011-11-23,104.35,105.36,103.02,103.02,253884001,104.03
2011-11-25,102.87,104.03,102.7,102.83,112645037,106.22
2011-11-28,105.62,106.22,105.01,105.81,237924546,106.94
2011-11-29,106.1,106.94,105.72,106.1,225246419,110.67
2011-11-30,109.12,110.67,106.06,110.46,366348286,111.05
2011-12-01,110.34,111.05,109.97,110.44,200017184,111.79
2011-12-02,111.5,111.79,110.27,110.35,250136453,112.39
2011-12-05,112.09,112.39,110.87,111.56,254741283,112.34
2011-12-06,111.55,112.34,111.16,111.59,201910657,112.47
2011-12-07,111.23,112.47,110.44,112.0,268686169,111.53
2011-12-08,111.27,111.53,109.3,109.57,272332222,111.67
2011-12-09,110.05,111.67,109.94,111.42,236505693,110.44
2011-12-12,110.42,110.44,108.85,109.76,243827079,110.99
2011-12-13,110.34,110.99,108.21,108.75,277125183,108.73
2011-12-14,108.3,108.73,107.36,107.61,269564185,108.89
2011-12-15,108.74,108.89,107.82,107.98,225144078,109.37
2011-12-16,108.71,109.37,107.9,108.13,247853728,108.8
2011-12-19,108.55,108.8,106.75,106.99,206454446,110.41
2011-12-20,108.67,110.41,107.07,110.23,253260471,110.6
2011-12-21,110.23,110.6,109.18,110.43,218295685,111.54
2011-12-22,110.85,111.54,110.48,111.43,134145927,112.44
2011-12-23,111.76,112.44,111.55,112.41,103615152,112.8
2011-12-27,112.23,112.8,112.12,112.5,96538493,112.54
2011-12-28,112.52,112.54,110.94,111.04,133839114,112.29
2011-12-29,111.4,112.29,111.06,112.18,138781578,112.36
2011-12-30,112.08,112.36,111.62,111.62,107485007,114.19
2012-01-03,113.63,114.19,113.35,113.41,217677568,113.67
2012-01-04,113.14,113.67,112.7,113.58,142709321,114.04
2012-01-05,112.96,114.04,112.44,113.87,195405535,114.03
2012-01-06,114.01,114.03,113.22,113.59,166379699,113.99
2012-01-09,113.84,113.99,113.33,113.86,111822843,115.31
2012-01-10,115.1,115.31,114.69,114.85,129491969,115.07
2012-01-11,114.5,115.07,114.31,114.92,125163402,115.36
2012-01-12,115.28,115.36,114.32,115.2,133517261,114.78
2012-01-13,114.41,114.78,113.6,114.59,202042578,115.91
2012-01-17,115.7,115.91,114.64,115.04,148557042,116.35
2012-01-18,115.02,116.35,114.8,116.3,183519675,117.04
2012-01-19,116.71,117.04,116.33,116.94,141920545,117.36
2012-01-20,116.74,117.36,116.43,117.01,155349636,117.61
2012-01-23,116.98,117.61,116.49,117.08,145300189,116.97
2012-01-24,116.33,116.97,116.15,116.94,115665166,118.17
2012-01-25,116.75,118.17,116.28,117.9,223118410,118.66
2012-01-26,118.43,118.66,116.84,117.31,207630090,117.44
2012-01-27,116.76,117.44,116.65,117.25,152037467,116.92
2012-01-30,116.07,116.92,115.67,116.85,165207810,117.56
2012-01-31,117.41,117.56,116.23,116.8,176696443,118.41
2012-02-01,117.65,118.41,117.52,117.81,186459408,118.3
2012-02-02,118.06,118.3,117.59,118.0,127045130,119.71
2012-02-03,119.19,119.71,119.0,119.65,180541392,119.62
2012-02-06,119.18,119.62,119.05,119.57,121013718,120.09
2012-02-07,119.34,120.09,118.88,119.87,152254729,120.27
2012-02-08,119.95,120.27,119.46,120.25,156309564,120.61
2012-02-09,120.44,120.61,119.66,120.39,166888277,119.59
2012-02-10,119.33,119.59,119.05,119.48,188669144,120.54
2012-02-13,120.36,120.54,119.83,120.39,130099796,120.31
2012-02-14,120.08,120.31,119.4,120.25,186593882,120.82
2012-02-15,120.65,120.82,119.44,119.66,218849180,121.11
2012-02-16,119.67,121.11,119.48,121.0,209614957,121.51
2012-02-17,121.41,121.51,120.92,121.32,145957022,121.89
2012-02-21,121.61,121.89,121.0,121.37,150654297,121.43
2012-02-22,121.19,121.43,120.79,120.98,139674173,121.61
2012-02-23,120.92,121.61,120.52,121.51,154741808,122.04
2012-02-24,121.78,122.04,121.51,121.78,118620155,122.34
2012-02-27,120.98,122.34,120.8,122.0,163764590,122.5
2012-02-28,122.04,122.5,121.78,122.37,145364218,122.9
2012-02-29,122.53,122.9,121.42,121.86,208894809,122.72
2012-03-01,122.14,122.72,121.78,122.5,162911655,122.58
2012-03-02,122.43,122.58,121.84,122.14,135600746,122.04
2012-03-05,121.94,122.04,121.22,121.63,158150643,120.46
2012-03-06,120.39,120.46,119.48,119.83,227132149,120.89
2012-03-07,120.13,120.89,120.01,120.7,63764341,122.15
2012-03-08,121.4,122.15,121.18,121.88,131328665,122.67
2012-03-09,122.14,122.67,121.97,122.38,138097756,122.53
2012-03-12,122.37,122.53,121.93,122.39,116934425,124.62
2012-03-13,123.02,124.62,122.81,124.57,206978749,124.91
2012-03-14,124.6,124.91,124.07,124.44,163211950,125.2
2012-03-15,124.62,125.2,124.31,125.15,185648021,125.49
2012-03-16,125.39,125.49,125.06,125.33,171153000,126.22
2012-03-19,125.25,126.22,125.15,125.83,140254128,125.62
2012-03-20,125.11,125.62,124.72,125.47,136267427,125.66
2012-03-21,125.52,125.66,124.99,125.24,137004878,124.64
2012-03-22,124.34,124.64,123.96,124.36,151365226,124.88
2012-03-23,124.46,124.88,123.77,124.73,134914417,126.5
2012-03-26,125.66,126.5,125.61,126.5,134283256,126.68
2012-03-27,126.6,126.68,126.04,126.12,134003737,126.26
2012-03-28,126.06,126.26,124.72,125.48,166263538,125.5
2012-03-29,124.71,125.5,124.25,125.26,184607253,126.0
2012-03-30,125.9,126.0,125.11,125.79,151632712,127.03
2012-04-02,125.65,127.03,125.39,126.69,169794936,126.73
2012-04-03,126.52,126.73,125.46,126.2,174372330,125.37
2012-04-04,125.25,125.37,124.48,124.93,164392093,125.24
2012-04-05,124.52,125.24,124.41,124.89,87248010,123.99
2012-04-09,123.29,123.99,123.13,123.47,102642979,123.58
2012-04-10,123.23,123.58,121.28,121.39,263280359,122.85
2012-04-11,122.65,122.85,122.17,122.41,171799133,124.1
2012-04-12,122.5,124.1,122.42,124.0,172029148,124.03
2012-04-13,123.71,124.03,122.41,122.51,189428737,123.3
2012-04-16,123.13,123.3,122.01,122.44,165457246,124.5
2012-04-17,123.13,124.5,123.0,124.25,165451214,124.25
2012-04-18,123.7,124.25,123.62,123.83,138579366,124.31
2012-04-19,123.85,124.31,122.45,123.02,222324262,124.04
